,token,label
23818,відстань,O
23819,від,O
23820,лівого,O
23821,ребра,O
23822,Опис,B-inscription
23823,Збереженість,O
23824,напису,I-preservation_state
23825,доволі,O
23826,добра,I-inscription_type
23827,його,O
23828,складові,O
23829,чітко,O
23830,читаються,O
23831,як,O
23832,тра-,O
23833,диційне,O
23834,молитовне,I-inscription_type
23835,звернення,I-inscription_type
23836,Сп(а)си,O
23837,мѧ.,O
23838,Спаси,O
23839,мене,O
23840,Датування,B-dating_criteria
23841,Кінець,O
23842,XVI,O
23843,кінець,O
23844,XVII,O
23845,ст.,O
23846,за,O
23847,формою,O
23848,прорізів,O
23849,та,O
23850,скорописними,O
23851,формами,O
23852,написання,O
23853,літер,O
23854,Категорія,O
23855,Молитовний,O
23856,напис,I-inscription_type
23857,Графіті,B-inscription
23858,№,O
23859,4301,O
23860,табл,O
23861,СІІ,O
23862,2,O
23863,Розташування,B-other
23864,Висота,O
23865,від,O
23866,сучасної,O
23867,підлоги,O
23868,36,O
23869,см,O
23870,відстань,O
23871,від,O
23872,лівого,O
23873,ребра,O
23874,44,O
23875,см,O
23876,Опис,B-inscription
23877,Початок,O
23878,та,O
23879,закінчення,O
23880,напису,I-preservation_state
23881,знищені,O
23882,обвалом,O
23883,тиньку,O
23884,збереглось,O
23885,тільки,O
23886,словосполучення,O
23887,ра[ба,O
23888,свого,O
23889,раба,O
23890,свого,O
23891,Датування,B-dating_criteria
23892,Кінець,O
23893,XVI,O
23894,кінець,O
23895,XVII,O
23896,ст.,O
23897,за,O
23898,формою,O
23899,прорізів,O
23900,та,O
23901,скорописними,O
23902,формами,O
23903,написання,O
23904,літер,O
23905,Категорія,O
23906,Молитовний,O
23907,напис,I-inscription_type
23908,Графіті,B-inscription
23909,№,O
23910,4302,O
23911,табл,O
23912,СІІІ,O
23913,1,O
23914,Розташування,B-other
23915,Висота,O
23916,від,O
23917,сучасної,O
23918,підлоги,O
23919,75,O
23920,см,O
23921,відстань,O
23922,від,O
23923,лівого,O
23924,ребра,O
23925,71,O
23926,см,O
23927,Опис,B-inscription
23928,Напис,O
23929,практично,O
23930,повністю,O
23931,знищений,O
23932,вибоями,O
23933,У,O
23934,верхньому,O
23935,рядку,O
23936,зали-,O
23937,шилась,O
23938,тільки,O
23939,літера,O
23940,П,O
23941,у,I-object_type
23942,середньому,O
23943,літера,O
23944,Г,O
23945,та,O
23946,на,I-inscription_type
23947,деякій,O
23948,відстані,O
23949,склад,O
23950,МИ,O
23951,у,I-object_type
23952,нижньому,O
23953,склад,O
23954,СО,O
23955,Датування,B-dating_criteria
23956,Кінець,O
23957,XVI,O
23958,кінець,O
23959,XVII,O
23960,ст.,O
23961,за,O
23962,формою,O
23963,прорізів,O
23964,та,O
23965,скорописними,O
23966,формами,O
23967,написання,O
23968,літер,O
23969,Категорія,O
23970,Молитовний,O
23971,напис,I-inscription_type
23972,Графіті,B-inscription
23973,№,O
23974,4303,O
23975,табл,O
23976,СІІІ,O
23977,2,O
23978,Розташування,B-other
23979,Висота,O
23980,від,O
23981,сучасної,O
23982,підлоги,O
23983,103,O
23984,см,O
23985,відстань,O
23986,від,O
23987,лівого,O
23988,ребра,O
23989,Опис,B-inscription
23990,Складові,O
23991,напису,I-preservation_state
23992,виконані,O
23993,доволі,O
23994,схематично,O
23995,вони,O
23996,пошкоджені,O
23997,вибоями,O
23998,тому,O
23999,впевнено,O
24000,можуть,O
24001,бути,O
24002,ідентифіковані,O
24003,тільки,O
24004,кілька,O
24005,з,I-object_type
24006,них,O
24007,УГЛДВРВ,O
24008,у,I-object_type
24009,серед-,O
24010,ньому,O
24011,рядку,O
24012,можливо,O
24013,ХЛ,O
24014,у,I-object_type
24015,верхньому,O
24016,та,O
24017,Б,O
24018,в,O
24019,нижньому,O
24020,Датування,B-dating_criteria
24021,Кінець,O
24022,XVI,O
24023,кінець,O
24024,XVII,O
24025,ст.,O
24026,за,O
24027,формою,O
24028,прорізів,O
24029,та,O
24030,скорописними,O
24031,формами,O
24032,написання,O
24033,літер,O
24034,Категорія,O
24035,Написи,B-inscription_type
24036,зміст,O
24037,яких,O
24038,не,O
24039,встановлений,O
24040,Графіті,B-inscription
24041,№,O
24042,4304,O
24043,табл,O
24044,СІV,O
24045,1,O
24046,Розташування,B-other
24047,Висота,O
24048,від,O
24049,сучасної,O
24050,підлоги,O
24051,88	5,O
24052,см,O
24053,відстань,O
24054,від,O
24055,лівого,O
24056,ребра,O
24057,Опис,B-inscription
24058,Збереженість,O
24059,напису,I-preservation_state
24060,добра,I-inscription_type
24061,його,O
24062,складовi,O
24063,чітко,O
24064,читаються,O
24065,помѧ-игд,O
24066,|,O
24067,мѧ,O
24068,З,O
24069,відновленням,O
24070,втраченого,O
24071,фрагмента,O
24072,текст,O
24073,виглядає,O
24074,таким,O
24075,чином,O
24076,Помѧ[н]и,O
24077,Г(оспо)д(и,O
24078,мѧ.,O
24079,Пом'яни,O
24080,Господи,O
24081,мене,O
24082,Датування,B-dating_criteria
24083,Кінець,O
24084,XVI,O
24085,кінець,O
24086,XVII,O
24087,ст.,O
24088,за,O
24089,формою,O
24090,прорізів,O
24091,та,O
24092,скорописними,O
24093,формами,O
24094,написання,O
24095,літер,O
24096,Категорія,O
24097,Молитовний,O
24098,напис,I-inscription_type
24099,Графіті,B-inscription
24100,№,O
24101,4305,O
24102,табл,O
24103,СІV,O
24104,2,O
24105,Розташування,B-other
24106,Висота,O
24107,від,O
24108,сучасної,O
24109,підлоги,O
24110,81,O
24111,см,O
24112,відстань,O
24113,від,O
24114,лівого,O
24115,ребра,O
24116,71,O
24117,см,O
24118,Опис,B-inscription
24119,Початок,O
24120,та,O
24121,закінчення,O
24122,напису,I-preservation_state
24123,знищені,O
24124,вибоями,O
24125,залишились,O
24126,тільки,O
24127,три,O
24128,літери,O
24129,від,O
24130,фрази,O
24131,помѧн]и,O
24132,ра[ба,O
24133,пом'яни,O
24134,раба,O
24135,Датування,B-dating_criteria
24136,Кінець,O
24137,XVI,O
24138,кінець,O
24139,XVII,O
24140,ст.,O
24141,за,O
24142,формою,O
24143,прорізів,O
24144,та,O
24145,скорописними,O
24146,формами,O
24147,написання,O
24148,літер,O
24149,Категорія,O
24150,Молитовний,O
24151,напис,I-inscription_type
24152,Графіті,B-inscription
24153,№,O
24154,4306,O
24155,табл,O
24156,СІV,O
24157,3,O
24158,Розташування,B-other
24159,Висота,O
24160,від,O
24161,сучасної,O
24162,підлоги,O
24163,116,O
24164,см,O
24165,відстань,O
24166,від,O
24167,лівого,O
24168,ребра,O
24169,Опис,B-inscription
24170,Виконані,O
24171,голкою,O
24172,складові,O
24173,напису,I-preservation_state
24174,сильно,O
24175,затерті,O
24176,та,O
24177,пошкоджені,O
24178,вибоями,O
24179,У,O
24180,верхньому,O
24181,рядку,O
24182,читається,O
24183,особове,O
24184,ім'я,O
24185,Павл,O
24186,Павло,O
24187,У,O
24188,нижньому,O
24189,літери,O
24190,зберег-,O
24191,лись,O
24192,гірше,O
24193,впевнено,O
24194,ідентифікується,O
24195,тільки,O
24196,перша,O
24197,О.,O
24198,За,O
24199,структурою,O
24200,подібних,O
24201,гра-,O
24202,фіті,O
24203,тут,O
24204,мало,O
24205,бути,O
24206,видряпане,O
24207,родове,O
24208,ім'я,O
24209,автора,O
24210,Датування,B-dating_criteria
24211,Кінець,O
24212,XVI,O
24213,кінець,O
24214,XVII,O
24215,ст.,O
24216,за,O
24217,формою,O
24218,прорізів,O
24219,та,O
24220,скорописними,O
24221,формами,O
24222,написання,O
24223,літер,O
24224,Категорія,O
24225,Пам'ятний,O
24226,напис,I-inscription_type
24227,Графіті,B-inscription
24228,№,O
24229,4307,O
24230,табл,O
24231,СІV,O
24232,4,O
24233,Розташування,B-other
24234,Висота,O
24235,від,O
24236,сучасної,O
24237,підлоги,O
24238,121,O
24239,см,O
24240,відстань,O
24241,від,O
24242,лівого,O
24243,ребра,O
24244,Опис,B-inscription
24245,Напис,O
24246,практично,O
24247,повністю,O
24248,знищений,O
24249,вибоєм,O
24250,залишилась,O
24251,тільки,O
24252,частина,I-other
24253,літери,O
24254,У.,O
24255,Датування,B-dating_criteria
24256,Кінець,O
24257,XVI,O
24258,кінець,O
24259,XVII,O
24260,ст.,O
24261,за,O
24262,формою,O
24263,прорізів,O
24264,Категорія,O
24265,Фрагмент,O
24266,напису,I-preservation_state
24267,Графіті,B-inscription
24268,№,O
24269,4308,O
24270,табл,O
24271,СІV,O
24272,5,O
24273,Розташування,B-other
24274,Висота,O
24275,від,O
24276,сучасної,O
24277,підлоги,O
24278,23,O
24279,см,O
24280,відстань,O
24281,від,O
24282,лівого,O
24283,ребра,O
24284,60,O
24285,см,O
24286,Опис,B-inscription
24287,На,O
24288,фресці,I-inscription_type
24289,прокреслена,O
24290,літера,O
24291,П.,O
24292,Датування,B-dating_criteria
24293,Друга,O
24294,чверть,O
24295,XІI,O
24296,кінець,O
24297,XVI,O
24298,ст.,O
24299,за,O
24300,формою,O
24301,прорізів,O
24302,Категорія,O
24303,Абетки,O
24304,склади,O
24305,та,O
24306,окремі,O
24307,літери,O
24308,Графіті,B-inscription
24309,№,O
24310,4309,O
24311,табл,O
24312,СV,O
24313,1,O
24314,Розташування,B-other
24315,Висота,O
24316,від,O
24317,сучасної,O
24318,підлоги,O
24319,117,O
24320,см,O
24321,відстань,O
24322,від,O
24323,лівого,O
24324,ребра,O
24325,Опис,B-inscription
24326,Напис,O
24327,зберігся,O
24328,добре,O
24329,його,O
24330,складові,O
24331,чітко,O
24332,читаються,O
24333,як,O
24334,запис,B-inscripiton_type
24335,особового,O
24336,імені,I-epigraphic_shorthand
24337,автора,O
24338,Ѧиⷦм,O
24339,Яким,O
24340,Датування,B-dating_criteria
24341,Кінець,O
24342,XVI,O
24343,кінець,O
24344,XVII,O
24345,ст.,O
24346,за,O
24347,формою,O
24348,прорізів,O
24349,Категорія,O
24350,Пам'ятний,O
24351,напис,I-inscription_type
24352,Графіті,B-inscription
24353,№,O
24354,4310,O
24355,табл,O
24356,СV,O
24357,2,O
24358,Розташування,B-other
24359,Висота,O
24360,від,O
24361,сучасної,O
24362,підлоги,O
24363,50,O
24364,см,O
24365,відстань,O
24366,від,O
24367,лівого,O
24368,ребра,O
24369,40,O
24370,см,O
24371,Опис,B-inscription
24372,На,O
24373,фресці,I-inscription_type
24374,прокреслений,B-decoration
24375,простий,O
24376,чотириконечний,I-decoration
24377,хрест,I-decoration
24378,Датування,B-dating_criteria
24379,Друга,O
24380,чверть,O
24381,XІI,O
24382,кінець,O
24383,XVI,O
24384,ст.,O
24385,за,O
24386,формою,O
24387,прорізів,O
24388,Категорія,O
24389,Хрести,O
24390,монограми,O
24391,теонімограми,O
24392,ІV.8,O
24393,Графіті,B-inscription
24394,з,I-object_type
24395,зображенням,I-object_type
24396,орнаменту,O
24397,Фреска,B-object_type
24398,розташована,O
24399,на,I-inscription_type
24400,південному,O
24401,схилі,O
24402,невеликої,O
24403,арки,I-object_type
24404,закритої,O
24405,нині,O
24406,фанер-,O
24407,ним,O
24408,щитом,O
24409,а,O
24410,в,O
24411,давнину,O
24412,наскрізної,O
24413,що,O
24414,сполучала,O
